source,hour,cost
Natural Gas,3782,45
Natural Gas,3783,45
Natural Gas,3784,45
Natural Gas,3785,45
Natural Gas,3786,45
Natural Gas,3787,45
Natural Gas,3788,45
Natural Gas,3789,45
Natural Gas,3790,45
Natural Gas,3791,45
Natural Gas,3792,45
Natural Gas,3793,45
Natural Gas,3794,45
Natural Gas,3795,45
Natural Gas,3796,45
Natural Gas,3797,45
Natural Gas,3798,45
Natural Gas,3799,45
Natural Gas,3800,45
Natural Gas,3801,45
Natural Gas,3802,45
Natural Gas,3803,45
Natural Gas,3804,45
Natural Gas,3805,45
Natural Gas,3806,45
Natural Gas,3807,45
Natural Gas,3808,45
Natural Gas,3809,45
Natural Gas,3810,45
Natural Gas,3811,45
Natural Gas,3812,45
Natural Gas,3813,45
Natural Gas,3814,45
Natural Gas,3815,45
Natural Gas,3816,45
Natural Gas,3817,45
Natural Gas,3818,45
Natural Gas,3819,45
Natural Gas,3820,45
Natural Gas,3821,45
Natural Gas,3822,45
Natural Gas,3823,45
Natural Gas,3824,45
Natural Gas,3825,45
Natural Gas,3826,45
Natural Gas,3827,45
Natural Gas,3828,45
Natural Gas,3829,45
Natural Gas,3830,45
Natural Gas,3831,45
Natural Gas,3832,45
Natural Gas,3833,45
Natural Gas,3834,45
Natural Gas,3835,45
Natural Gas,3836,45
Natural Gas,3837,45
Natural Gas,3838,45
Natural Gas,3839,45
Natural Gas,3840,45
Natural Gas,3841,45
Natural Gas,3842,45
Natural Gas,3843,45
Natural Gas,3844,45
Natural Gas,3845,45
Natural Gas,3846,45
Natural Gas,3847,45
Natural Gas,3848,45
Natural Gas,3849,45
Natural Gas,3850,45
Natural Gas,3851,45
Natural Gas,3852,45
Natural Gas,3853,45
Natural Gas,3854,45
Natural Gas,3855,45
Natural Gas,3856,45
Natural Gas,3857,45
Natural Gas,3858,45
Natural Gas,3859,45
Natural Gas,3860,45
Natural Gas,3861,45
Natural Gas,3862,45
Natural Gas,3863,45
Natural Gas,3864,45
Natural Gas,3865,45
Natural Gas,3866,45
Natural Gas,3867,45
Natural Gas,3868,45
Natural Gas,3869,45
Natural Gas,3870,45
Natural Gas,3871,45
Natural Gas,3872,45
Natural Gas,3873,45
Natural Gas,3874,45
Natural Gas,3875,45
Natural Gas,3876,45
Natural Gas,3877,45
Natural Gas,3878,45
Natural Gas,3879,45
Natural Gas,3880,45
Natural Gas,3881,45
Natural Gas,3882,45
Natural Gas,3883,45
Natural Gas,3884,45
Natural Gas,3885,45
Natural Gas,3886,45
Natural Gas,3887,45
Natural Gas,3888,45
Natural Gas,3889,45
Natural Gas,3890,45
Natural Gas,3891,45
Natural Gas,3892,45
Natural Gas,3893,45
Natural Gas,3894,45
Natural Gas,3895,45
Natural Gas,3896,45
Natural Gas,3897,45
Natural Gas,3898,45
Natural Gas,3899,45
Natural Gas,3900,45
Natural Gas,3901,45
Natural Gas,3902,45
Natural Gas,3903,45
Natural Gas,3904,45
Natural Gas,3905,45
Natural Gas,3906,45
Natural Gas,3907,45
Natural Gas,3908,45
Natural Gas,3909,45
Natural Gas,3910,45
Natural Gas,3911,45
Natural Gas,3912,45
Natural Gas,3913,45
Natural Gas,3914,45
Natural Gas,3915,45
Natural Gas,3916,45
Natural Gas,3917,45
Natural Gas,3918,45
Natural Gas,3919,45
Natural Gas,3920,45
Natural Gas,3921,45
Natural Gas,3922,45
Natural Gas,3923,45
Natural Gas,3924,45
Natural Gas,3925,45
Natural Gas,3926,45
Natural Gas,3927,45
Natural Gas,3928,45
Natural Gas,3929,45
Natural Gas,3930,45
Natural Gas,3931,45
Natural Gas,3932,45
Natural Gas,3933,45
Natural Gas,3934,45
Natural Gas,3935,45
Natural Gas,3936,45
Natural Gas,3937,45
Natural Gas,3938,45
Natural Gas,3939,45
Natural Gas,3940,45
Natural Gas,3941,45
Natural Gas,3942,45
Natural Gas,3943,45
Natural Gas,3944,45
Natural Gas,3945,45
Natural Gas,3946,45
Natural Gas,3947,45
Natural Gas,3948,45
Natural Gas,3949,45
Natural Gas,3950,45
Natural Gas,3951,45
Natural Gas,3952,45
Natural Gas,3953,45
Natural Gas,3954,45
Natural Gas,3955,45
Natural Gas,3956,45
Natural Gas,3957,45
Natural Gas,3958,45
Natural Gas,3959,45
Natural Gas,3960,45
Natural Gas,3961,45
Natural Gas,3962,45
Natural Gas,3963,45
Natural Gas,3964,45
Natural Gas,3965,45
Natural Gas,3966,45
Natural Gas,3967,45
Natural Gas,3968,45
Natural Gas,3969,45
Natural Gas,3970,45
Natural Gas,3971,45
Natural Gas,3972,45
Natural Gas,3973,45
Natural Gas,3974,45
Natural Gas,3975,45
Natural Gas,3976,45
Natural Gas,3977,45
Natural Gas,3978,45
Natural Gas,3979,45
Natural Gas,3980,45
Natural Gas,3981,45
Natural Gas,3982,45
Natural Gas,3983,45
Natural Gas,3984,45
Natural Gas,3985,45
Natural Gas,3986,45
Natural Gas,3987,45
Natural Gas,3988,45
Natural Gas,3989,45
Natural Gas,3990,45
Natural Gas,3991,45
Natural Gas,3992,45
Natural Gas,3993,45
Natural Gas,3994,45
Natural Gas,3995,45
Natural Gas,3996,45
Natural Gas,3997,45
Natural Gas,3998,45
Natural Gas,3999,45
Natural Gas,4000,45
Natural Gas,4001,45
Natural Gas,4002,45
Natural Gas,4003,45
Natural Gas,4004,45
Natural Gas,4005,45
Natural Gas,4006,45
Natural Gas,4007,45
Natural Gas,4008,45
Natural Gas,4009,45
Natural Gas,4010,45
Natural Gas,4011,45
Natural Gas,4012,45
Natural Gas,4013,45
Natural Gas,4014,45
Natural Gas,4015,45
Natural Gas,4016,45
Natural Gas,4017,45
Natural Gas,4018,45
Natural Gas,4019,45
Natural Gas,4020,45
Natural Gas,4021,45
Natural Gas,4022,45
Natural Gas,4023,45
Natural Gas,4024,45
Natural Gas,4025,45
Natural Gas,4026,45
Natural Gas,4027,45
Natural Gas,4028,45
Natural Gas,4029,45
Natural Gas,4030,45
Natural Gas,4031,45
Natural Gas,4032,45
Natural Gas,4033,45
Natural Gas,4034,45
Natural Gas,4035,45
Natural Gas,4036,45
Natural Gas,4037,45
Natural Gas,4038,45
Natural Gas,4039,45
Natural Gas,4040,45
Natural Gas,4041,45
Natural Gas,4042,45
Natural Gas,4043,45
Natural Gas,4044,45
Natural Gas,4045,45
Natural Gas,4046,45
Natural Gas,4047,45
Natural Gas,4048,45
Natural Gas,4049,45
Natural Gas,4050,45
Natural Gas,4051,45
Natural Gas,4052,45
Natural Gas,4053,45
Natural Gas,4054,45
Natural Gas,4055,45
Natural Gas,4056,45
Natural Gas,4057,45
Natural Gas,4058,45
Natural Gas,4059,45
Natural Gas,4060,45
Natural Gas,4061,45
Natural Gas,4062,45
Natural Gas,4063,45
Natural Gas,4064,45
Natural Gas,4065,45
Natural Gas,4066,45
Natural Gas,4067,45
Natural Gas,4068,45
Natural Gas,4069,45
Natural Gas,4070,45
Natural Gas,4071,45
Natural Gas,4072,45
Natural Gas,4073,45
Natural Gas,4074,45
Natural Gas,4075,45
Natural Gas,4076,45
Natural Gas,4077,45
Natural Gas,4078,45
Natural Gas,4079,45
Natural Gas,4080,45
Natural Gas,4081,45
Natural Gas,4082,45
Natural Gas,4083,45
Natural Gas,4084,45
Natural Gas,4085,45
Natural Gas,4086,45
Natural Gas,4087,45
Natural Gas,4088,45
Natural Gas,4089,45
Natural Gas,4090,45
Natural Gas,4091,45
Natural Gas,4092,45
Natural Gas,4093,45
Natural Gas,4094,45
Natural Gas,4095,45
Natural Gas,4096,45
Natural Gas,4097,45
Natural Gas,4098,45
Natural Gas,4099,45
Natural Gas,4100,45
Natural Gas,4101,45
Natural Gas,4102,45
Natural Gas,4103,45
Natural Gas,4104,45
Natural Gas,4105,45
Natural Gas,4106,45
Natural Gas,4107,45
Natural Gas,4108,45
Natural Gas,4109,45
Natural Gas,4110,45
Natural Gas,4111,45
Natural Gas,4112,45
Natural Gas,4113,45
Natural Gas,4114,45
Natural Gas,4115,45
Natural Gas,4116,45
Natural Gas,4117,45
Natural Gas,4118,45
Natural Gas,4119,45
Natural Gas,4120,45
Natural Gas,4121,45
Natural Gas,4122,45
Natural Gas,4123,45
Natural Gas,4124,45
Natural Gas,4125,45
Natural Gas,4126,45
Natural Gas,4127,45
Natural Gas,4128,45
Natural Gas,4129,45
Natural Gas,4130,45
Natural Gas,4131,45
Natural Gas,4132,45
Natural Gas,4133,45
Natural Gas,4134,45
Natural Gas,4135,45
Natural Gas,4136,45
Natural Gas,4137,45
Natural Gas,4138,45
Natural Gas,4139,45
Natural Gas,4140,45
Natural Gas,4141,45
Natural Gas,4142,45
Natural Gas,4143,45
Natural Gas,4144,45
Natural Gas,4145,45
Natural Gas,4146,45
Natural Gas,4147,45
Natural Gas,4148,45
Natural Gas,4149,45
Natural Gas,4150,45
Natural Gas,4151,45
Natural Gas,4152,45
Natural Gas,4153,45
Natural Gas,4154,45
Natural Gas,4155,45
Natural Gas,4156,45
Natural Gas,4157,45
Natural Gas,4158,45
Natural Gas,4159,45
Natural Gas,4160,45
Natural Gas,4161,45
Natural Gas,4162,45
Natural Gas,4163,45
Natural Gas,4164,45
Natural Gas,4165,45
Natural Gas,4166,45
Natural Gas,4167,45
Natural Gas,4168,45
Natural Gas,4169,45
Natural Gas,4170,45
Natural Gas,4171,45
Natural Gas,4172,45
Natural Gas,4173,45
Natural Gas,4174,45
Natural Gas,4175,45
Natural Gas,4176,45
Natural Gas,4177,45
Natural Gas,4178,45
Natural Gas,4179,45
Natural Gas,4180,45
Natural Gas,4181,45
Natural Gas,4182,45
Natural Gas,4183,45
Natural Gas,4184,45
Natural Gas,4185,45
Natural Gas,4186,45
Natural Gas,4187,45
Natural Gas,4188,45
Natural Gas,4189,45
Natural Gas,4190,45
Natural Gas,4191,45
Natural Gas,4192,45
Natural Gas,4193,45
Natural Gas,4194,45
Natural Gas,4195,45
Natural Gas,4196,45
Natural Gas,4197,45
Natural Gas,4198,45
Natural Gas,4199,45
Natural Gas,4200,45
Natural Gas,4201,45
Natural Gas,4202,45
Natural Gas,4203,45
Natural Gas,4204,45
Natural Gas,4205,45
Natural Gas,4206,45
Natural Gas,4207,45
Natural Gas,4208,45
Natural Gas,4209,45
Natural Gas,4210,45
Natural Gas,4211,45
Natural Gas,4212,45
Natural Gas,4213,45
Natural Gas,4214,45
Natural Gas,4215,45
Natural Gas,4216,45
Natural Gas,4217,45
Natural Gas,4218,45
Natural Gas,4219,45
Natural Gas,4220,45
Natural Gas,4221,45
Natural Gas,4222,45
Natural Gas,4223,45
Natural Gas,4224,45
Natural Gas,4225,45
Natural Gas,4226,45
Natural Gas,4227,45
Natural Gas,4228,45
Natural Gas,4229,45
Natural Gas,4230,45
Natural Gas,4231,45
Natural Gas,4232,45
Natural Gas,4233,45
Natural Gas,4234,45
Natural Gas,4235,45
Natural Gas,4236,45
Natural Gas,4237,45
Natural Gas,4238,45
Natural Gas,4239,45
Natural Gas,4240,45
Natural Gas,4241,45
Natural Gas,4242,45
Natural Gas,4243,45
Natural Gas,4244,45
Natural Gas,4245,45
Natural Gas,4246,45
Natural Gas,4247,45
Natural Gas,4248,45
Natural Gas,4249,45
Natural Gas,4250,45
Natural Gas,4251,45
Natural Gas,4252,45
Natural Gas,4253,45
Natural Gas,4254,45
Natural Gas,4255,45
Natural Gas,4256,45
Natural Gas,4257,45
Natural Gas,4258,45
Natural Gas,4259,45
Natural Gas,4260,45
Natural Gas,4261,45
Natural Gas,4262,45
Natural Gas,4263,45
Natural Gas,4264,45
Natural Gas,4265,45
Natural Gas,4266,45
Natural Gas,4267,45
Natural Gas,4268,45
Natural Gas,4269,45
Natural Gas,4270,45
Natural Gas,4271,45
Natural Gas,4272,45
Natural Gas,4273,45
Natural Gas,4274,45
Natural Gas,4275,45
Natural Gas,4276,45
Natural Gas,4277,45
Natural Gas,4278,45
Natural Gas,4279,45
Natural Gas,4280,45
Natural Gas,4281,45
Natural Gas,4282,45
Natural Gas,4283,45
Natural Gas,4284,45
Natural Gas,4285,45
Natural Gas,4286,45
Natural Gas,4287,45
Natural Gas,4288,45
Natural Gas,4289,45
Natural Gas,4290,45
Natural Gas,4291,45
Natural Gas,4292,45
Natural Gas,4293,45
Natural Gas,4294,45
Natural Gas,4295,45
Natural Gas,4296,45
Natural Gas,4297,45
Natural Gas,4298,45
Natural Gas,4299,45
Natural Gas,4300,45
Natural Gas,4301,45
Natural Gas,4302,45
Natural Gas,4303,45
Natural Gas,4304,45
Natural Gas,4305,45
Natural Gas,4306,45
Natural Gas,4307,45
Natural Gas,4308,45
Natural Gas,4309,45
Natural Gas,4310,45
Natural Gas,4311,45
Natural Gas,4312,45
Natural Gas,4313,45
Natural Gas,4314,45
Natural Gas,4315,45
Natural Gas,4316,45
Natural Gas,4317,45
Natural Gas,4318,45
Natural Gas,4319,45
Natural Gas,4320,45
Natural Gas,4321,45
Natural Gas,4322,45
Natural Gas,4323,45
Natural Gas,4324,45
Natural Gas,4325,45
Natural Gas,4326,45
Natural Gas,4327,45
Natural Gas,4328,45
Natural Gas,4329,45
Natural Gas,4330,45
Natural Gas,4331,45
Natural Gas,4332,45
Natural Gas,4333,45
Natural Gas,4334,45
Natural Gas,4335,45
Natural Gas,4336,45
Natural Gas,4337,45
Natural Gas,4338,45
Natural Gas,4339,45
Natural Gas,4340,45
Natural Gas,4341,45
Natural Gas,4342,45
Natural Gas,4343,45
Natural Gas,4344,45
Natural Gas,4345,45
Natural Gas,4346,45
Natural Gas,4347,45
Natural Gas,4348,45
Natural Gas,4349,45
Natural Gas,4350,45
Natural Gas,4351,45
Natural Gas,4352,45
Natural Gas,4353,45
Natural Gas,4354,45
Natural Gas,4355,45
Natural Gas,4356,45
Natural Gas,4357,45
Natural Gas,4358,45
Natural Gas,4359,45
Natural Gas,4360,45
Natural Gas,4361,45
Natural Gas,4362,45
Natural Gas,4363,45
Natural Gas,4364,45
Natural Gas,4365,45
Natural Gas,4366,45
Natural Gas,4367,45
Natural Gas,4368,45
Natural Gas,4369,45
Natural Gas,4370,45
Natural Gas,4371,45
Natural Gas,4372,45
Natural Gas,4373,45
Natural Gas,4374,45
Natural Gas,4375,45
Natural Gas,4376,45
Natural Gas,4377,45
Natural Gas,4378,45
Natural Gas,4379,45
Natural Gas,4380,45
Natural Gas,4381,45
Natural Gas,4382,45
Natural Gas,4383,45
Natural Gas,4384,45
Natural Gas,4385,45
Natural Gas,4386,45
Natural Gas,4387,45
Natural Gas,4388,45
Natural Gas,4389,45
Natural Gas,4390,45
Natural Gas,4391,45
Natural Gas,4392,45
Natural Gas,4393,45
Natural Gas,4394,45
Natural Gas,4395,45
Natural Gas,4396,45
Natural Gas,4397,45
Natural Gas,4398,45
Natural Gas,4399,45
Natural Gas,4400,45
Natural Gas,4401,45
Natural Gas,4402,45
Natural Gas,4403,45
Natural Gas,4404,45
Natural Gas,4405,45
Natural Gas,4406,45
Natural Gas,4407,45
Natural Gas,4408,45
Natural Gas,4409,45
Natural Gas,4410,45
Natural Gas,4411,45
Natural Gas,4412,45
Natural Gas,4413,45
Natural Gas,4414,45
Natural Gas,4415,45
Natural Gas,4416,45
Natural Gas,4417,45
Natural Gas,4418,45
Natural Gas,4419,45
Natural Gas,4420,45
Natural Gas,4421,45
Natural Gas,4422,45
Natural Gas,4423,45
Natural Gas,4424,45
Natural Gas,4425,45
Natural Gas,4426,45
Natural Gas,4427,45
Natural Gas,4428,45
Natural Gas,4429,45
Natural Gas,4430,45
Natural Gas,4431,45
Natural Gas,4432,45
Natural Gas,4433,45
Natural Gas,4434,45
Natural Gas,4435,45
Natural Gas,4436,45
Natural Gas,4437,45
Natural Gas,4438,45
Natural Gas,4439,45
Natural Gas,4440,45
Natural Gas,4441,45
Natural Gas,4442,45
Natural Gas,4443,45
Natural Gas,4444,45
Natural Gas,4445,45
Natural Gas,4446,45
Natural Gas,4447,45
Natural Gas,4448,45
Natural Gas,4449,45
Natural Gas,4450,45
Natural Gas,4451,45
Natural Gas,4452,45
Natural Gas,4453,45
Natural Gas,4454,45
Natural Gas,4455,45
Natural Gas,4456,45
Natural Gas,4457,45
Natural Gas,4458,45
Natural Gas,4459,45
Natural Gas,4460,45
Natural Gas,4461,45
Natural Gas,4462,45
Natural Gas,4463,45
Natural Gas,4464,45
Natural Gas,4465,45
Natural Gas,4466,45
Natural Gas,4467,45
Natural Gas,4468,45
Natural Gas,4469,45
Natural Gas,4470,45
Natural Gas,4471,45
Natural Gas,4472,45
Natural Gas,4473,45
Natural Gas,4474,45
Natural Gas,4475,45
Natural Gas,4476,45
Natural Gas,4477,45
Natural Gas,4478,45
Natural Gas,4479,45
Natural Gas,4480,45
Natural Gas,4481,45
Natural Gas,4482,45
Natural Gas,4483,45
Natural Gas,4484,45
Natural Gas,4485,45
Natural Gas,4486,45
Natural Gas,4487,45
Natural Gas,4488,45
Natural Gas,4489,45
Natural Gas,4490,45
Natural Gas,4491,45
Natural Gas,4492,45
Natural Gas,4493,45
Natural Gas,4494,45
Natural Gas,4495,45
Natural Gas,4496,45
Natural Gas,4497,45
Natural Gas,4498,45
Natural Gas,4499,45
Natural Gas,4500,45
Natural Gas,4501,45
Natural Gas,4502,45
Natural Gas,4503,45
Natural Gas,4504,45
Natural Gas,4505,45
Natural Gas,4506,45
Natural Gas,4507,45
Natural Gas,4508,45
Natural Gas,4509,45
Natural Gas,4510,45
Natural Gas,4511,45
Natural Gas,4512,45
Natural Gas,4513,45
Natural Gas,4514,45
Natural Gas,4515,45
Natural Gas,4516,45
Natural Gas,4517,45
Natural Gas,4518,45
Natural Gas,4519,45
Natural Gas,4520,45
Natural Gas,4521,45
Natural Gas,4522,45
Natural Gas,4523,45
Natural Gas,4524,45
Natural Gas,4525,45
Natural Gas,4526,45
Natural Gas,4527,45
Natural Gas,4528,45
Natural Gas,4529,45
Natural Gas,4530,45
Natural Gas,4531,45
Natural Gas,4532,45
Natural Gas,4533,45
Natural Gas,4534,45
Natural Gas,4535,45
Natural Gas,4536,45
Natural Gas,4537,45
Natural Gas,4538,45
Natural Gas,4539,45
Natural Gas,4540,45
Natural Gas,4541,45
Natural Gas,4542,45
Natural Gas,4543,45
Natural Gas,4544,45
Natural Gas,4545,45
Natural Gas,4546,45
Natural Gas,4547,45
Natural Gas,4548,45
Natural Gas,4549,45
Natural Gas,4550,45
Natural Gas,4551,45
Natural Gas,4552,45
Natural Gas,4553,45
Natural Gas,4554,45
Natural Gas,4555,45
Natural Gas,4556,45
Natural Gas,4557,45
Natural Gas,4558,45
Natural Gas,4559,45
Natural Gas,4560,45
Natural Gas,4561,45
Natural Gas,4562,45
Natural Gas,4563,45
Natural Gas,4564,45
Natural Gas,4565,45
Natural Gas,4566,45
Natural Gas,4567,45
Natural Gas,4568,45
Natural Gas,4569,45
Natural Gas,4570,45
Natural Gas,4571,45
Natural Gas,4572,45
Natural Gas,4573,45
Natural Gas,4574,45
Natural Gas,4575,45
Natural Gas,4576,45
Natural Gas,4577,45
Natural Gas,4578,45
Natural Gas,4579,45
Natural Gas,4580,45
Natural Gas,4581,45
Natural Gas,4582,45
Natural Gas,4583,45
Natural Gas,4584,45
Natural Gas,4585,45
Natural Gas,4586,45
Natural Gas,4587,45
Natural Gas,4588,45
Natural Gas,4589,45
Natural Gas,4590,45
Natural Gas,4591,45
Natural Gas,4592,45
Natural Gas,4593,45
Natural Gas,4594,45
Natural Gas,4595,45
Natural Gas,4596,45
Natural Gas,4597,45
Natural Gas,4598,45
Natural Gas,4599,45
Natural Gas,4600,45
Natural Gas,4601,45
Natural Gas,4602,45
Natural Gas,4603,45
Natural Gas,4604,45
Natural Gas,4605,45
Natural Gas,4606,45
Natural Gas,4607,45
Natural Gas,4608,45
Natural Gas,4609,45
Natural Gas,4610,45
Natural Gas,4611,45
Natural Gas,4612,45
Natural Gas,4613,45
Natural Gas,4614,45
Natural Gas,4615,45
Natural Gas,4616,45
Natural Gas,4617,45
Natural Gas,4618,45
Natural Gas,4619,45
Natural Gas,4620,45
Natural Gas,4621,45
Natural Gas,4622,45
Natural Gas,4623,45
Natural Gas,4624,45
Natural Gas,4625,45
Natural Gas,4626,45
Natural Gas,4627,45
Natural Gas,4628,45
Natural Gas,4629,45
Natural Gas,4630,45
Natural Gas,4631,45
Natural Gas,4632,45
Natural Gas,4633,45
Natural Gas,4634,45
Natural Gas,4635,45
Natural Gas,4636,45
Natural Gas,4637,45
Natural Gas,4638,45
Natural Gas,4639,45
Natural Gas,4640,45
Natural Gas,4641,45
Natural Gas,4642,45
Natural Gas,4643,45
Natural Gas,4644,45
Natural Gas,4645,45
Natural Gas,4646,45
Natural Gas,4647,45
Natural Gas,4648,45
Natural Gas,4649,45
Natural Gas,4650,45
Natural Gas,4651,45
Natural Gas,4652,45
Natural Gas,4653,45
Natural Gas,4654,45
Natural Gas,4655,45
Natural Gas,4656,45
Natural Gas,4657,45
Natural Gas,4658,45
Natural Gas,4659,45
Natural Gas,4660,45
Natural Gas,4661,45
Natural Gas,4662,45
Natural Gas,4663,45
Natural Gas,4664,45
Natural Gas,4665,45
Natural Gas,4666,45
Natural Gas,4667,45
Natural Gas,4668,45
Natural Gas,4669,45
Natural Gas,4670,45
Natural Gas,4671,45
Natural Gas,4672,45
Natural Gas,4673,45
Natural Gas,4674,45
Natural Gas,4675,45
Natural Gas,4676,45
Natural Gas,4677,45
Natural Gas,4678,45
Natural Gas,4679,45
Natural Gas,4680,45
Natural Gas,4681,45
Natural Gas,4682,45
Natural Gas,4683,45
Natural Gas,4684,45
Natural Gas,4685,45
Natural Gas,4686,45
Natural Gas,4687,45
Natural Gas,4688,45
Natural Gas,4689,45
Natural Gas,4690,45
Natural Gas,4691,45
Natural Gas,4692,45
Natural Gas,4693,45
Natural Gas,4694,45
Natural Gas,4695,45
Natural Gas,4696,45
Natural Gas,4697,45
Natural Gas,4698,45
Natural Gas,4699,45
Natural Gas,4700,45
Natural Gas,4701,45
Natural Gas,4702,45
Natural Gas,4703,45
Natural Gas,4704,45
Natural Gas,4705,45
Natural Gas,4706,45
Natural Gas,4707,45
Natural Gas,4708,45
Natural Gas,4709,45
Natural Gas,4710,45
Natural Gas,4711,45
Natural Gas,4712,45
Natural Gas,4713,45
Natural Gas,4714,45
Natural Gas,4715,45
Natural Gas,4716,45
Natural Gas,4717,45
Natural Gas,4718,45
Natural Gas,4719,45
Natural Gas,4720,45
Natural Gas,4721,45
Natural Gas,4722,45
Natural Gas,4723,45
Natural Gas,4724,45
Natural Gas,4725,45
Natural Gas,4726,45
Natural Gas,4727,45
Natural Gas,4728,45
Natural Gas,4729,45
Natural Gas,4730,45
Natural Gas,4731,45
Natural Gas,4732,45
Natural Gas,4733,45
Natural Gas,4734,45
Natural Gas,4735,45
Natural Gas,4736,45
Natural Gas,4737,45
Natural Gas,4738,45
Natural Gas,4739,45
Natural Gas,4740,45
Natural Gas,4741,45
Natural Gas,4742,45
Natural Gas,4743,45
Natural Gas,4744,45
Natural Gas,4745,45
Natural Gas,4746,45
Natural Gas,4747,45
Natural Gas,4748,45
Natural Gas,4749,45
Natural Gas,4750,45
Natural Gas,4751,45
Natural Gas,4752,45
Natural Gas,4753,45
Natural Gas,4754,45
Natural Gas,4755,45
Natural Gas,4756,45
Natural Gas,4757,45
Natural Gas,4758,45
Natural Gas,4759,45
Natural Gas,4760,45
Natural Gas,4761,45
Natural Gas,4762,45
Natural Gas,4763,45
Natural Gas,4764,45
Natural Gas,4765,45
Natural Gas,4766,45
Natural Gas,4767,45
Natural Gas,4768,45
Natural Gas,4769,45
Natural Gas,4770,45
Natural Gas,4771,45
Natural Gas,4772,45
Natural Gas,4773,45
Natural Gas,4774,45
Natural Gas,4775,45
Natural Gas,4776,45
Natural Gas,4777,45
Natural Gas,4778,45
Natural Gas,4779,45
Natural Gas,4780,45
Natural Gas,4781,45
Natural Gas,4782,45
Natural Gas,4783,45
Natural Gas,4784,45
Natural Gas,4785,45
Natural Gas,4786,45
Natural Gas,4787,45
Natural Gas,4788,45
Natural Gas,4789,45
Natural Gas,4790,45
Natural Gas,4791,45
Natural Gas,4792,45
Natural Gas,4793,45
Natural Gas,4794,45
Natural Gas,4795,45
Natural Gas,4796,45
Natural Gas,4797,45
Natural Gas,4798,45
Natural Gas,4799,45
Natural Gas,4800,45
Natural Gas,4801,45
Natural Gas,4802,45
Natural Gas,4803,45
Natural Gas,4804,45
Natural Gas,4805,45
Natural Gas,4806,45
Natural Gas,4807,45
Natural Gas,4808,45
Natural Gas,4809,45
Natural Gas,4810,45
Natural Gas,4811,45
Natural Gas,4812,45
Natural Gas,4813,45
Natural Gas,4814,45
Natural Gas,4815,45
Natural Gas,4816,45
Natural Gas,4817,45
Natural Gas,4818,45
Natural Gas,4819,45
Natural Gas,4820,45
Natural Gas,4821,45
Natural Gas,4822,45
Natural Gas,4823,45
Natural Gas,4824,45
Natural Gas,4825,45
Natural Gas,4826,45
Natural Gas,4827,45
Natural Gas,4828,45
Natural Gas,4829,45
Natural Gas,4830,45
Natural Gas,4831,45
Natural Gas,4832,45
Natural Gas,4833,45
Natural Gas,4834,45
Natural Gas,4835,45
Natural Gas,4836,45
Natural Gas,4837,45
Natural Gas,4838,45
Natural Gas,4839,45
Natural Gas,4840,45
Natural Gas,4841,45
Natural Gas,4842,45
Natural Gas,4843,45
Natural Gas,4844,45
Natural Gas,4845,45
Natural Gas,4846,45
Natural Gas,4847,45
Natural Gas,4848,45
Natural Gas,4849,45
Natural Gas,4850,45
Natural Gas,4851,45
Natural Gas,4852,45
Natural Gas,4853,45
Natural Gas,4854,45
Natural Gas,4855,45
Natural Gas,4856,45
Natural Gas,4857,45
Natural Gas,4858,45
Natural Gas,4859,45
Natural Gas,4860,45
Natural Gas,4861,45
Natural Gas,4862,45
Natural Gas,4863,45
Natural Gas,4864,45
Natural Gas,4865,45
Natural Gas,4866,45
Natural Gas,4867,45
Natural Gas,4868,45
Natural Gas,4869,45
Natural Gas,4870,45
Natural Gas,4871,45
Natural Gas,4872,45
Natural Gas,4873,45
Natural Gas,4874,45
Natural Gas,4875,45
Natural Gas,4876,45
Natural Gas,4877,45
Natural Gas,4878,45
Natural Gas,4879,45
Natural Gas,4880,45
Natural Gas,4881,45
Natural Gas,4882,45
Natural Gas,4883,45
Natural Gas,4884,45
Natural Gas,4885,45
Natural Gas,4886,45
Natural Gas,4887,45
Natural Gas,4888,45
Natural Gas,4889,45
Natural Gas,4890,45
Natural Gas,4891,45
Natural Gas,4892,45
Natural Gas,4893,45
Natural Gas,4894,45
Natural Gas,4895,45
Natural Gas,4896,45
Natural Gas,4897,45
Natural Gas,4898,45
Natural Gas,4899,45
Natural Gas,4900,45
Natural Gas,4901,45
Natural Gas,4902,45
Natural Gas,4903,45
Natural Gas,4904,45
Natural Gas,4905,45
Natural Gas,4906,45
Natural Gas,4907,45
Natural Gas,4908,45
Natural Gas,4909,45
Natural Gas,4910,45
Natural Gas,4911,45
Natural Gas,4912,45
Natural Gas,4913,45
Natural Gas,4914,45
Natural Gas,4915,45
Natural Gas,4916,45
Natural Gas,4917,45
Natural Gas,4918,45
Natural Gas,4919,45
Natural Gas,4920,45
Natural Gas,4921,45
Natural Gas,4922,45
Natural Gas,4923,45
Natural Gas,4924,45
Natural Gas,4925,45
Natural Gas,4926,45
Natural Gas,4927,45
Natural Gas,4928,45
Natural Gas,4929,45
Natural Gas,4930,45
Natural Gas,4931,45
Natural Gas,4932,45
Natural Gas,4933,45
Natural Gas,4934,45
Natural Gas,4935,45
Natural Gas,4936,45
Natural Gas,4937,45
Natural Gas,4938,45
Natural Gas,4939,45
Natural Gas,4940,45
Natural Gas,4941,45
Natural Gas,4942,45
Natural Gas,4943,45
Natural Gas,4944,45
Natural Gas,4945,45
Natural Gas,4946,45
Natural Gas,4947,45
