Hour,Demand
7721,40072.58203
7722,40221.37109
7723,42299.35547
7724,42540.30859
7725,42172.81641
7726,41383.81641
7727,39691.80859
7728,37718.76172
7729,36403.61328
7730,35584.81641
7731,35385.82813
7732,35265.28906
7733,35765.49609
7734,37512.11328
7735,40401.10156
7736,43868.24219
7737,43743.0625
7738,42938.07813
7739,42279.57031
7740,41373.83203
7741,40514
7742,40050.25391
7743,39826.08594
7744,39721.16797
7745,39963.38281
7746,40227.92969
7747,41958.86328
7748,41675.80859
7749,40975.56641
7750,40441.15625
7751,39426.76172
7752,37990.32422
7753,36554.66797
7754,35605.19141
7755,34955.89844
7756,34651.79688
7757,34607.25391
7758,35150.98047
7759,36232.64844
7760,37537.49219
7761,38765.23438
7762,39021.14453
7763,39123.88672
7764,39120.75781
7765,39211.01953
7766,39172.82031
7767,39253.98438
7768,39346.93359
7769,39365.98438
7770,39054.71094
7771,40964.66406
7772,40445.82422
7773,39830.4375
7774,39172.14844
7775,38082.1875
7776,36575.87109
7777,35007.97656
7778,33673.54688
7779,32743.89844
7780,32336.13477
7781,32130.4043
7782,32030.57813
7783,32437.03711
7784,33356.79688
7785,34622.14844
7786,36856.59375
7787,38839.44141
7788,40158.67188
7789,41100.46875
7790,41619.91797
7791,42027.25391
7792,41827.38672
7793,41630.34375
7794,41350.36328
7795,42759.08594
7796,42192.72266
7797,41168.12109
7798,40221.51563
7799,38787.41406
7800,36745.94922
7801,34961.96875
7802,33739.92578
7803,33064.95703
7804,32947.24219
7805,33231.46875
7806,34425.58203
7807,36751.42969
7808,39489.15625
7809,40492.125
7810,40696.65625
7811,40633.50781
7812,40392.83594
7813,40114.3125
7814,40061.23828
7815,40464.26563
7816,40450.44922
7817,40577.24609
7818,40541.43359
7819,42436.83984
7820,42004.42188
7821,41305.94922
7822,40570.42188
7823,38999.85547
7824,37368.60938
7825,35960.49219
7826,35058.17578
7827,34693.91406
7828,34858.89063
7829,35386.67578
7830,36568.875
7831,39340.05078
7832,41815.47656
7833,43123.3125
7834,42621.15234
7835,42046.13672
7836,41202.35156
7837,40680.91406
7838,40567.71484
7839,40651.81641
7840,40912.5625
7841,40861.77734
7842,40898.46875
7843,42667.16016
7844,42449.22656
7845,41427.31641
7846,40859.48438
7847,39465.62109
7848,37586.03125
7849,35762.9375
7850,34542.375
7851,33698.61328
7852,33426.53906
7853,33590.41406
7854,34348.74609
7855,36288.36328
7856,38199.14063
7857,39299.8125
7858,40262.09375
7859,41239.10938
7860,41803.37891
7861,42143.32031
7862,42162.55078
7863,42124.14453
7864,42276.0625
7865,42426.43359
7866,42440.87891
7867,43904.96484
7868,43421.14453
7869,42835.30469
7870,42011.93359
7871,40884.70703
7872,39093.39063
7873,37135.07813
7874,35673.86328
7875,34584.99219
7876,33800.75781
7877,33287.64844
7878,33488.87109
7879,34232.78125
7880,35543.77734
7881,37323.29297
7882,39894.62109
7883,41987.78125
7884,42706.21484
7885,42187.26953
7886,40758.17188
7887,39300.23438
7888,38025.41406
7889,37074.03125
7890,36730.01172
7891,38082.90625
7892,37736.11719
7893,37592.60547
7894,37506.65625
7895,37225.01953
7896,36467.125
7897,35651.87891
7898,35067.60547
7899,34752.13672
7900,34632.90625
7901,35257.42188
7902,36234.36328
7903,37863.37891
7904,39873.21484
7905,40835.82031
7906,41428.76172
7907,41091.86719
7908,40079.26953
7909,39417.48047
7910,38609.93359
7911,38245.33984
7912,38027.23828
7913,38398.96094
7914,39108.94922
7915,41504.00781
7916,41729.48438
7917,41757.56641
7918,41454.59375
7919,40576.23828
7920,39180.01953
7921,37521.05859
7922,36558.89844
7923,35737.90234
7924,35292.28906
7925,35255.39453
7926,35597.63672
7927,36383.16016
7928,37597.23828
7929,38796.42578
7930,40022.70313
7931,41163.15234
7932,41478.25
7933,41277.85156
7934,40894.18359
7935,40124.17188
7936,39917.59766
7937,40027.51953
7938,40951.60938
7939,42129.41797
7940,41874.54688
7941,41343.33594
7942,40418.15234
7943,39212.59766
7944,37862.05469
7945,36357.57031
7946,35262.45703
7947,34394.07031
7948,33974.30469
7949,33921.23438
7950,34294.38672
7951,35000.53906
7952,36223.73828
7953,37132.53125
7954,37661.44922
7955,37687.39063
7956,37813.0625
7957,37443.30469
7958,37322.53125
7959,37345.23047
7960,37263.23047
7961,37596.27734
7962,38361.63281
7963,40863.47656
7964,41506.74219
7965,41165.50391
7966,40586.66406
7967,39418.85547
7968,37869.62891
7969,36349.92969
7970,35560.08203
7971,35290.19922
7972,35650.64844
7973,36419.40234
7974,38161.83203
7975,41399.41406
7976,45132.3125
7977,45085.6875
7978,43576.91797
7979,41973.30078
7980,41018.54688
7981,40161.63672
7982,39925.24609
7983,39824.44531
7984,39904.82813
7985,40224.71094
7986,39990.91797
7987,42421.5
7988,42579.53125
7989,42068.42578
7990,41352.89453
7991,39913.46484
7992,37799.03516
7993,35970.69922
7994,35055.88281
7995,34552.66406
7996,34583.87891
7997,34974.30859
7998,36175.91797
7999,39358.94531
8000,42460.16406
8001,42328.17578
8002,41739.11328
8003,40775.38281
8004,40293.35547
8005,40266.66016
8006,40305.39453
8007,40749.57031
8008,40750.98438
8009,41027.81641
8010,41070.0625
8011,43077.49219
8012,42676.86328
8013,42157.19531
8014,41147.01563
8015,39295.74219
8016,37058.98828
8017,34967.21484
8018,33731.19141
8019,33063.32422
8020,32823.15625
8021,33195.21094
8022,34173.03125
8023,37050.57422
8024,39935.44531
8025,39883.14844
8026,39697.70703
8027,39926.9375
8028,39946.62891
8029,40360.73047
8030,41200.76953
8031,41997.71875
8032,42289.75
8033,42495.41016
8034,42613.74609
8035,44118.66016
8036,43551.10938
8037,42554.52344
8038,41358.63672
8039,39253.625
8040,36894.92188
8041,34796.92578
8042,33473.26172
8043,32929.89063
8044,32617.34375
8045,32906.20703
8046,34183.08594
8047,36867.51953
8048,40214.08984
8049,40552.30859
8050,40387.63281
8051,40553.20313
8052,40636.73047
8053,41098.89453
8054,41922.58203
8055,42809.45313
8056,43044.80859
8057,42968.23047
8058,43178.34766
8059,44831.79297
8060,44361.35547
8061,43430.32422
8062,42433.10547
8063,40681.16797
8064,38600.18359
8065,36133.76172
8066,34581.86328
8067,33569.61719
8068,33059.16797
8069,32966.02734
8070,34008.83203
8071,36167.30469
8072,39122.66016
8073,39496.34375
8074,40501.92969
8075,41187.15234
8076,42030.82422
8077,42793.48828
8078,43730.52734
8079,44352.41406
8080,44497.62109
8081,44787.17188
8082,44238.82813
8083,45489.30078
8084,44343.84766
8085,43464.24609
8086,42430.97266
8087,40852.78906
8088,38940.02734
8089,36973.56641
8090,35380.69531
8091,34026.06641
8092,33396.68359
8093,33112.69141
8094,33259.81641
8095,33921.78125
8096,35176.09766
8097,36491.14063
8098,38255.14453
8099,39810.43359
8100,41007.79688
8101,41782.93359
8102,42650.875
8103,43272.73047
8104,43678.33203
8105,43550.75391
8106,43071.61328
8107,44364.83203
8108,43524.67969
8109,42450.54297
8110,41595.03516
8111,40171.63672
8112,38331.81641
8113,36320.95703
8114,34915.99609
8115,33799.78906
8116,33254.86328
8117,33020.72656
8118,32942.06641
8119,33482.53516
8120,34301.03516
8121,35316.30078
8122,37505.4375
8123,39442.47266
8124,40696.14453
8125,41765.33984
8126,42489.66797
8127,43033.08984
8128,43222.03516
8129,43222.82031
8130,43555.96875
8131,45823.61328
8132,45948.66797
8133,45333.52734
8134,44730.60156
8135,42911.26953
8136,40506.55859
8137,38235.0625
8138,36543.80469
8139,35598.71094
8140,35152.77734
8141,35217.44141
8142,35763.42188
8143,38419.84766
8144,41514.05859
8145,42028.62109
8146,42976.23047
8147,43241.01563
8148,43536.14844
8149,43478.21094
8150,42309.61328
8151,41796.39453
8152,41306.55078
8153,41248.43359
8154,41976.97656
8155,45041.39063
8156,45132.32031
8157,44773.87109
8158,43975.53516
8159,42385.23047
8160,39942.89063
8161,37884.67188
8162,36767.14844
8163,36364.07031
8164,36276.17969
8165,37015.07031
8166,38467.19531
8167,41642.43359
8168,45376.37891
8169,45237.20313
8170,44379.875
8171,43353.0625
8172,42148.49219
8173,40800.04297
8174,40201.11328
8175,40173.77734
8176,39825.60938
8177,40065.47656
8178,41009.29688
8179,43443.61719
8180,43660.61719
8181,43272.50391
8182,42693.36328
8183,40835.21875
8184,38579.74609
8185,36540.69922
8186,35586.38672
8187,35160.09375
8188,34945.42188
8189,35508.41406
8190,36736.83984
8191,39579.00391
8192,42885.47266
8193,42842.92578
8194,42430.35156
8195,42098.75781
8196,41901.73438
8197,41583.41406
8198,41549.78125
8199,41639.80859
8200,41505.81641
8201,41782.07031
8202,42312.39453
8203,44619.65234
8204,44547.44531
8205,44402.40625
8206,43536.34375
8207,41476.65234
8208,39059.82031
8209,36736.63281
8210,35204.77344
8211,34250.32813
8212,33947.35156
8213,34051.62891
8214,34972.69531
8215,37537.82031
8216,40267.76953
8217,40685.87109
8218,41340.12109
8219,42243.74609
8220,43032.44922
8221,44048.55078
8222,44866.03906
8223,45701.58203
8224,46100.49609
8225,46622.5625
8226,45835.42969
8227,47699.29297
8228,47101.21094
8229,46292.83203
8230,45321.13281
8231,43760.76953
8232,41201.39453
8233,38926.22656
8234,37137.55859
8235,36165.09375
8236,35689.44531
8237,35716.87891
8238,36578.21484
8239,38898.71484
8240,41928.85547
8241,42579.94141
8242,43805.73438
8243,45153.95703
8244,46307.04688
8245,47277.25391
8246,48016.34375
8247,48537.30078
8248,49159.22656
8249,49069.15234
8250,48722.35547
8251,49688.19922
8252,48190.65625
8253,47111.76953
8254,45840.91406
8255,44300.80078
8256,42196.80078
8257,39602.67188
8258,37390.22266
8259,35954.75391
8260,35195.53516
8261,34858.71875
8262,34620.94531
8263,35336.23828
8264,36571.34375
8265,37715.80078
8266,39434.62109
8267,40399.52734
8268,40298.62891
8269,39858.55469
8270,39460.29688
8271,39101.14453
8272,38770.70703
8273,38889.26172
8274,39785.08203
8275,42527.48438
8276,42915.49219
8277,42963.32813
8278,43139.37891
8279,42709.91016
8280,41928.65234
8281,40965.58594
8282,40265.35156
8283,39946.40234
8284,39966.21484
8285,40309.5
8286,41157.28906
8287,42385.75781
8288,44135.80469
8289,45377.5625
8290,44994.68359
8291,43655.33984
8292,42145.14844
8293,40815.03516
8294,39698.96484
8295,38762.25
8296,38405.71094
8297,38531.91016
8298,39361.51172
8299,42741.17188
8300,43727.875
8301,44025.44531
8302,43564.44141
8303,42522.87109
8304,40408.36719
8305,38548.74609
8306,37324.32813
8307,36849.78125
8308,36837.97656
8309,37506.40625
8310,38824.64063
8311,41718.01172
8312,45239.66406
8313,45307.46484
8314,44587.84766
8315,43623.05078
8316,42780.71484
8317,41960.85938
8318,41630.20703
8319,41502.27734
8320,41264.60156
8321,41305.73047
8322,42207.97266
8323,44625.00391
8324,44568.55469
8325,43921.33203
8326,43058.82031
8327,41109.53516
8328,38606.07031
8329,36195.10938
8330,34869.03516
8331,34034.04688
8332,33721.20703
8333,33936.47266
8334,34989.76953
8335,37522.85938
8336,40588.55078
8337,40915.25
8338,41370.14063
8339,42009.57813
8340,42615.35547
8341,43279.875
8342,43871.08594
8343,44351.74609
8344,44611.30469
8345,44694.53516
8346,44803.17578
8347,46779.69531
8348,46843.26953
8349,46131.58203
8350,45096.55469
8351,43359.64844
8352,40814.86719
8353,38108.62109
8354,36464.71094
8355,35508.73047
8356,35090.07422
8357,35051.1875
8358,36052.09766
8359,38261.30078
8360,41238.37109
8361,41627.44141
8362,42509.69922
8363,43685.25
8364,44775.74609
8365,45400.30469
8366,46134.92969
8367,46873.98438
8368,47190.26172
8369,47308.10938
8370,47264.67188
8371,48955.08203
8372,48685.79297
8373,47865.82422
8374,46925.66406
8375,45171.84375
8376,42441.80469
8377,39823.13281
8378,37598.17578
8379,36293.29297
8380,35627.39063
8381,35428.30078
8382,35974.04688
8383,38310.48438
8384,41080.46094
8385,41529.49609
8386,42528.64844
8387,43871.46484
8388,45100.54688
8389,45810.51563
8390,46257.42578
8391,46554.89063
8392,46494.83594
8393,46097.82031
8394,45994.14063
8395,47492.96875
8396,46891.28125
8397,45898.63281
8398,44986.24219
8399,43431.875
8400,41149.19531
8401,38349.01953
8402,36589.67969
8403,35627.90234
8404,34964.48047
8405,34950.54297
8406,35468.39844
8407,37658.31641
8408,40561.92969
8409,41110.01172
8410,42425.14844
8411,43677.57813
8412,44748.64453
8413,45397.94141
8414,46019.37891
8415,46467.42188
8416,46459.14844
8417,46123.44531
8418,45619.37109
8419,47113.57031
8420,46246.96484
8421,45101.53906
8422,44142.39453
8423,43168.10547
8424,41253.44141
8425,39066.34375
8426,37362.03906
8427,36076.00781
8428,35170.51953
8429,34745.62109
8430,34677.23047
8431,35360.61328
8432,36778.84766
8433,38113.98828
8434,40110.23828
8435,41865.80078
8436,42848.25
8437,42978.53125
8438,42445.82422
8439,41963.92188
8440,41144.37109
8441,40820.35156
8442,41318.83203
8443,43308.24609
8444,43246.41016
8445,42873.77734
8446,42583.03125
8447,41976.65234
8448,40812.59766
8449,39520.15625
8450,38880.07813
8451,38449.76172
8452,38367.85156
8453,38586.70703
8454,39067.93359
8455,40214.29297
8456,41852.32031
8457,43425.30469
8458,44734.11719
8459,44569.42188
8460,43368.76172
8461,42493.84375
8462,41556.81641
8463,40786.93359
8464,40367.86719
8465,40900.80859
8466,42166.33203
8467,45027.28516
8468,45585.8125
8469,45175.78125
8470,44805.69531
8471,43529.78906
8472,41778.46484
8473,39731.875
8474,38889.07813
8475,38096.29297
8476,38119.98828
8477,38473.53125
8478,39707.22656
8479,41929.22656
8480,44431.89453
8481,45896.45313
8482,46382.625
8483,46201.57422
8484,45131.27344
8485,43704.92188
8486,42332
8487,41466.55859
8488,40929.33203
8489,40985.18359
8490,41796.89063
8491,44918.28906
8492,45467.11328
8493,45179.15625
8494,44739.16797
8495,43788.05859
8496,42148.10938
8497,40412.54297
8498,39617.09375
8499,39382.04688
8500,39785.14063
8501,40807.86719
8502,42475.17188
8503,45216.69922
8504,48261.94531
8505,49228.12109
8506,47709.59375
8507,45809.14453
8508,44206.58984
8509,42295.6875
8510,41141.32422
8511,40496.17188
8512,40017.55859
8513,40021.12891
8514,40316.73828
8515,43103.24609
8516,43353.66016
8517,43114.67969
8518,42987.19922
8519,41812.59766
8520,40174.71875
8521,38680.21094
8522,37833.97656
8523,37350.74219
8524,37193.25391
8525,37879.94531
8526,39007.44141
8527,41143.16797
8528,43582.66016
8529,44615.32031
8530,43750.66406
8531,42699.64453
8532,41649.01172
8533,40681.48828
8534,40149.53125
8535,39904.22656
8536,39571.51953
8537,39882.34375
8538,40088.20703
8539,42465.79688
8540,42452.94531
8541,41844.72656
8542,41147.43359
8543,40010.13672
8544,38290.07813
8545,36419.72266
8546,35303.58594
8547,34590.95703
8548,34258.62109
8549,34302.30078
8550,35060.49609
8551,36672.53516
8552,38532.95313
8553,39507.17578
8554,40185.69531
8555,40357.08594
8556,40381.01563
8557,40330.07422
8558,40525.59375
8559,40776.81641
8560,40867.07031
8561,41284.66016
8562,41186.08594
8563,42911.73047
8564,42775.18359
8565,42097.01172
8566,41314.87891
8567,40014.13281
8568,38390.33203
8569,36568.35156
8570,34761.64844
8571,33620.76563
8572,32864.28906
8573,32584.45508
8574,32893.83594
8575,33815.31641
8576,35094.75
8577,35850.32813
8578,37536.64844
8579,39316.32813
8580,40568.13281
8581,41405.61328
8582,41978.03906
8583,42665.91406
8584,43400.75
8585,43835.84375
8586,43467.89844
8587,44458.66406
8588,43319.54688
8589,41838.75391
8590,40782.64063
8591,39499.17969
8592,37931.47656
8593,36114.12891
8594,34624.85156
8595,33379.19922
8596,32573.39648
8597,32014.88672
8598,31782.23047
8599,32126.6543
8600,32954.71484
8601,33866.875
8602,35651.26172
8603,37574.16797
8604,39107.36328
8605,40612.96875
8606,41083.73047
8607,41683.38281
8608,42013.20313
8609,41788.71484
8610,41068.92969
8611,41625.21875
8612,40911.77344
8613,39893.20703
8614,38879.10547
8615,37674.95703
8616,36368.90625
8617,34425.48438
8618,33184.50391
8619,32344.85547
8620,31772.33984
8621,31496.82422
8622,31522.05078
8623,32014.20508
8624,33089.52344
8625,33762.125
8626,35707.34375
8627,37495.13672
8628,39028.50781
8629,40202.81641
8630,40996.07813
8631,41864.75
8632,42489.85547
8633,42684.21875
8634,42349.69922
8635,43770.08203
8636,43570.70313
8637,42685.87891
8638,41710.30078
8639,40544.14844
8640,38870.00781
8641,36641.34766
8642,34886.80469
8643,33847.94141
8644,33329.79688
8645,32953.86719
8646,33425.16406
8647,34604.23828
8648,35997.95703
8649,36998.62109
8650,38420.55078
8651,40102.84766
8652,41853.44141
8653,42951.19922
8654,44048.99609
8655,44693.58594
8656,44859.89844
8657,44859.19141
8658,44652.92578
8659,46006.3125
8660,45175.32031
8661,44139.39453
8662,42999.23828
8663,41270.26172
8664,39214.15625
8665,37087.01953
8666,35468.35938
8667,34462.83203
8668,34000.91406
8669,34079.28906
8670,34524.85156
8671,35936.72656
8672,37690.0625
8673,38603.08594
8674,40113.04297
8675,41579.78125
8676,43212.84375
8677,44170.55469
8678,45095.49219
8679,45665.84375
8680,46009.62109
8681,45738.40234
8682,44972.40625
8683,45463.22266
8684,45387.40234
8685,43983.50781
8686,42811.86328
8687,41057.19141
8688,38881.19531
8689,36647.39453
8690,35087.53906
8691,34086.05469
8692,33694.5
8693,33734.21875
8694,34224.44922
8695,35848.88281
8696,37605.0625
8697,38606.37891
8698,39902.66016
8699,41346.25391
8700,42708.27344
8701,43644.53516
8702,44742.76953
8703,45792.82813
8704,46487.10156
8705,46710.55859
8706,45862.73828
8707,46137.4375
8708,45633.58984
8709,44106.25391
8710,42708.6875
8711,40917
8712,38915.46875
8713,36532.44922
8714,34986.70313
8715,34080.02734
8716,33261.70703
8717,33270.59375
8718,33762.83203
8719,35222.28125
8720,37116.58203
8721,38134.19141
8722,39295.125
8723,40441.51172
8724,41406.97656
8725,42393.26172
8726,43705.25391
8727,44941.1875
8728,45597.76563
8729,45477.73047
8730,44748.96484
8731,45652.49219
8732,44986.5625
8733,43881.53906
8734,42672.98828
8735,41401.83203
8736,39359.74609
8737,37523.83984
8738,35970.39453
8739,34887.38672
8740,34223.6875
8741,34024.88281
8742,34127.35156
8743,35038.14844
8744,36076.0625
8745,36910.79297
8746,38653.89063
8747,40367.30859
8748,42107.44922
8749,43155.89453
8750,43960.14453
8751,44582.69141
8752,45220.30078
8753,45443.13281
8754,45406.39844
8755,46561.98047
8756,45678.10156
8757,44183.6875
8758,42794.84375
8759,41616.49609
8760,40063.45313
